id,slug,title,description,status,category,factsDate,startDate,verdictDate,annee_faits,annee_verdict,duree_procedure,sentence,appeal,politician_id,politician_name,politician_slug,party_short,party_name,position_politique,institution,departmentCode,constituency,age_approx,annee_naissance,isCurrent
cmkk2z2x1000gomv5l5nhd1dg,jean-tiberi-fraude,Fraude electorale - affaire des faux electeurs du 5e arrondissement,"[Jean Tiberi](/politiques/jean-tiberi), figure historique de la droite parisienne et maire de Paris, a été reconnu coupable de manœuvres frauduleuses portant atteinte à la sincérité du scrutin. Membre de [l'Union des démocrates pour la République](/partis/union-des-democrates-pour-la-republique) au moment des faits, Tiberi a inscrit frauduleusement de faux électeurs dans les listes électorales du 5e arrondissement de Paris lors des élections municipales de 1995 et legislatives de 1997. Ces infractions — inscription de faux électeurs — constituent du faux et usage de faux, attentat direct à l'intégrité du processus électoral. Elles ont porté sur deux scrutins majeurs et concernaient un arrondissement de la capitale. L'affaire a suivi un parcours judiciaire long. Le verdict initial du tribunal a été confirmé par les instances supérieures. La Cour de cassation a rejeté le pourvoi en cassation en mars 2015, confirmant définitivement la culpabilité. Cette condamnation est donc devenue définitive après vingt ans d'enjeux judiciaires. Tiberi a été condamné à dix mois de prison avec sursis, 10 000 euros d'amende et trois ans d'inéligibilité. Ces peines — notamment l'inéligibilité — l'ont exclu de la vie politique élective durant une période significative suivant le jugement final, matérialisant les conséquences de la fraude électorale.",CONDAMNATION_DEFINITIVE,FAUX_ET_USAGE_FAUX,1995-06-01T00:00:00.000Z,Non spécifié,2015-03-03T00:00:00.000Z,1995.0,2015.0,,"10 mois de prison avec sursis, 10 000€ d'amende, 3 ans d'inéligibilité",False,cmkk2z2tw000eomv51gpcpizk,Jean Tiberi,jean-tiberi,UDR,Union des démocrates pour la République,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
cmkk2z2q4000comv5mz0gggos,jean-christophe-cambadelis-detournement-de-fonds-publics,Détournement de fonds publics,"[Jean-Christophe Cambadélis](/politiques/jean-christophe-cambadelis), ancien représentant du [Parti communiste internationaliste](/partis/parti-communiste-internationaliste) devenu membre des [Socialistes et apparentés](/partis/socialistes-et-apparentes), a été condamné en appel pour détournement de fonds publics. Les faits reprochés concernent l'utilisation détournée de 114 057 € de son indemnité représentative de frais de mandat (IRFM), l'allocation versée aux parlementaires pour couvrir leurs dépenses liées à l'exercice de leur mandat. Ces sommes auraient été affectées à des fins personnelles, en violation de la réglementation encadrant l'utilisation de cette indemnité. La Cour d'appel de Paris a rendu son jugement le 20 mai 2025, confirmant la culpabilité du politicien. La sentence prononcée comprend une peine de 8 mois d'emprisonnement avec sursis, une amende de 60 000 €, et une interdiction d'exercer des mandats électifs pendant 60 mois (5 ans). Cette condamnation définitive met fin à la procédure judiciaire et emporte des conséquences directes sur l'éligibilité de l'intéressé.",CONDAMNATION_DEFINITIVE,DETOURNEMENT_FONDS_PUBLICS,Non spécifié,Non spécifié,2025-05-20T00:00:00.000Z,,2025.0,,"8 mois de prison avec sursis, 60 000€ d'amende avec sursis, 5 ans d'inéligibilité",False,cmkk2z2ln0009omv5tyk7f67q,Jean-Christophe Cambadélis,jean-christophe-cambadelis,PCI,Parti communiste internationaliste,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
cmkjtn7sk006o9lv5mfcqpxce,claude-pradille-corruption,Condamnation de Claude Pradille pour corruption et détournement de fonds publics,"Claude Pradille, ancien sénateur socialiste du Gard (1988-1997) et ancien directeur de l'Office HLM du Gard, a été condamné en première instance en juillet 1995 à trois ans de prison ferme pour corruption, faux et usage de faux, complicité d'escroquerie et subornation de témoins, après un rapport accablant de la Cour des comptes. Il était reconnu coupable du détournement de 1,4 à 1,5 million d'euros au détriment de l'Office HLM, avec obligation de remboursement. Ayant organisé son insolvabilité en transférant ses biens (dont un château à Caveirac) à sa fille et son ex-gendre entre 2006 et 2010, il a été condamné en appel en 2019 puis en 2021 à deux ans de prison ferme pour organisation frauduleuse d'insolvabilité, avec confiscation de ses biens immobiliers. Sa déchéance de mandat sénatorial a été constatée par le Conseil constitutionnel en septembre 1997.",CONDAMNATION_DEFINITIVE,CORRUPTION,1983-01-01T00:00:00.000Z,Non spécifié,1995-07-12T00:00:00.000Z,1983.0,1995.0,,"5 ans de prison (peine max), 300 000 francs d'amende, 5 ans d'inéligibilité",False,cmkjtn77y006l9lv5vntnwngu,Claude Pradille,claude-pradille,PS,Socialistes et apparentés,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
cmkjtn6vy006j9lv51un3bg82,patrick-balkany-prise-illegale-d-interets,Prise illégale d'intérêts,"[Patrick Balkany](/politiques/patrick-balkany), figure du [Rassemblement pour la République](/partis/rassemblement-pour-la-republique), a été poursuivi pour prise illégale d'intérêts relatifs à des faits remontant à 1985. La prise illégale d'intérêts constitue une infraction commise par un agent public qui utilise sa fonction pour se procurer un intérêt personnel ou faire profiter un tiers. Les investigations ont établi que [Patrick Balkany](/politiques/patrick-balkany) avait commis des actes contraires à ses obligations légales durant ses fonctions. Le dossier a suivi le parcours judiciaire classique, remontant jusqu'à la Cour de cassation qui a tranché définitivement sur cette affaire. Le 7 mai 1998, la haute juridiction a prononcé une condamnation définitive à l'encontre de [Patrick Balkany](/politiques/patrick-balkany). Le verdict a ordonné une peine de 15 mois de prison avec sursis, une amende de 30 490 euros et 24 mois d'inéligibilité. Ces sanctions reflètent la gravité des infractions retenues tout en accordant le bénéfice du sursis pour la part carcérale. L'inéligibilité a temporairement interdit l'accès aux mandats électifs. Cette condamnation, entrée en force définitivement, demeure un élément significatif du parcours politique de [Patrick Balkany](/politiques/patrick-balkany).",CONDAMNATION_DEFINITIVE,PRISE_ILLEGALE_INTERETS,1985-01-01T00:00:00.000Z,1996-05-01T00:00:00.000Z,1998-05-07T00:00:00.000Z,1985.0,1998.0,736.0,"15 mois de prison avec sursis, 200 000 FF d'amende, 2 ans d'inéligibilité",False,cmkjtn6p0006i9lv5wvzqv9be,Patrick Balkany,patrick-balkany,RPR,Rassemblement pour la République,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
cmkjtn651006e9lv51in9d7gd,alain-carignon-abus-de-biens-sociaux,Abus de biens sociaux,"[Alain Carignon](/politiques/alain-carignon), ancien ministre de l'Environnement du [Rassemblement pour la République](/partis/rassemblement-pour-la-republique), a été condamné pour abus de biens sociaux concernant la gestion de la Lyonnaise des Eaux, où il occupait une position influente. Les faits remontent à 1989. Carignon aurait détourné des ressources de la société à des fins personnelles, notamment en utilisant les finances de l'entreprise pour financer des activités ou des bénéfices privés sans justification légitime. L'instruction judiciaire a établi que la gestion des biens de la Lyonnaise des Eaux n'avait pas respecté les obligations légales, et que le politicien avait agi en violation de ses responsabilités de contrôle et de surveillance. Cette affaire s'inscrit dans un contexte plus large d'accusations de malversations financières visant Carignon, dont notamment l'[affaire de corruption et abus de biens sociaux concernant l'eau de Grenoble](/affaires/alain-carignon-faux). Le tribunal a rendu son verdict le 27 octobre 1997, confirmé par la Cour de cassation au rejet du pourvoi, donnant un caractère définitif à la condamnation. Carignon a reçu une peine de 60 mois de prison ferme, assortie de 60 mois d'inéligibilité, d'une amende de 400 000 francs français, et d'une peine d'inéligibilité totale de 5 ans. Cette condamnation définitive a marqué la fin du parcours politique de Carignon au sein du [Rassemblement pour la République](/partis/rassemblement-pour-la-republique).",CONDAMNATION_DEFINITIVE,ABUS_BIENS_SOCIAUX,1989-01-01T00:00:00.000Z,1995-11-16T00:00:00.000Z,1997-10-27T00:00:00.000Z,1989.0,1997.0,711.0,"5 ans de prison (4 ferme + 1 sursis), 400 000 FF d'amende, 5 ans d'inéligibilité",False,cmkjtn5m1006b9lv5p33qmhme,Alain Carignon,alain-carignon,RPR,Rassemblement pour la République,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
cmkjtn5sd006c9lv5khuxm1og,alain-carignon-subornation-de-temoin,Subornation de témoin,"[Alain Carignon](/politiques/alain-carignon), membre du [Rassemblement pour la République](/partis/rassemblement-pour-la-republique) au moment des faits, a été condamné pour subornation de témoin. Cette infraction s'inscrit dans le contexte des démêlés judiciaires multiples du personnage politique, notamment liés à son administration de la ville de Grenoble. Les faits reprochés remontent à 1989. La subornation de témoin, qui consiste à inciter ou corrompre une personne à modifier ou dissimuler son témoignage, a été retenue contre le politicien. Après instruction et jugement en première instance, le dossier a suivi la procédure d'appel avant d'être saisi en pourvoi en cassation. La Cour de cassation a rejeté le pourvoi le 27 octobre 1997, confirmant ainsi la culpabilité et rendant la condamnation définitive. Le tribunal a prononcé une peine globale de 5 ans de prison, dont 1 an assorti du sursis, une amende de 400 000 francs français, et 5 ans d'inéligibilité. Cette peine d'inéligibilité revêt une dimension politique majeure, interdisant au condamné d'exercer des fonctions électives pendant cette période. Cette condamnation s'ajoute à d'autres poursuites judiciaires visant [Alain Carignon](/politiques/alain-carignon), notamment en matière d'[abus de biens sociaux](/affaires/alain-carignon-abus-de-biens-sociaux) et de [corruption liée à la gestion de l'eau à Grenoble](/affaires/alain-carignon-faux).",CONDAMNATION_DEFINITIVE,AUTRE,1989-01-01T00:00:00.000Z,1995-11-16T00:00:00.000Z,1997-10-27T00:00:00.000Z,1989.0,1997.0,711.0,"Peine globale : 5 ans de prison (dont 1 avec sursis), 400 000 FF d'amende, 5 ans d'inéligibilité",False,cmkjtn5m1006b9lv5p33qmhme,Alain Carignon,alain-carignon,RPR,Rassemblement pour la République,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
cmkjtn36t005t9lv55avck5yy,alain-juppe-prise-illegale-d-interets,Prise illégale d'intérêts,"[Alain Juppé](/politiques/alain-juppe), secrétaire général des [Républicains](/partis/les-republicains) de 1988 à 1994, a été condamné en définitive pour prise illégale d'intérêts dans l'affaire des emplois fictifs de la mairie de Paris. Durant ses années à la tête du parti gaulliste, Juppé a mis en place un système de financement du RPR par la collectivité parisienne. Sept permanents du parti étaient rémunérés directement par la Ville de Paris alors qu'ils n'y exerçaient aucune fonction réelle, constituant un détournement de fonds publics à titre privé. La Cour d'appel de Versailles a rendu son verdict définitif le 1er décembre 2004. Juppé a été condamné à quatorze mois de prison avec sursis et à douze mois d'inéligibilité. Cette condamnation définitive a mis fin aux poursuites et appels engagés antérieurement dans cette affaire, qui a profondément marqué le paysage politique français en révélant les pratiques de financement occulte des partis politiques à la fin du XXe siècle. La sentence s'inscrit dans le cadre des investigations judiciaires menées sur le financement politique, ayant aussi touché d'autres responsables parisiens impliqués dans des systèmes d'emplois fictifs à titre personnel.",CONDAMNATION_DEFINITIVE,PRISE_ILLEGALE_INTERETS,1988-01-01T00:00:00.000Z,Non spécifié,2004-12-01T00:00:00.000Z,1988.0,2004.0,,"14 mois de prison avec sursis, 1 an inéligibilité",False,cmkjtn30l005s9lv5jqougnpd,Alain Juppé,alain-juppe,LR,Les Républicains,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
cmkjtn103005g9lv54ixqeusy,jacques-masdeu-arus-corruption,Corruption,"[Jacques Masdeu-Arus](/politiques/jacques-masdeu-arus), membre du [Rassemblement pour la République](/partis/rassemblement-pour-la-republique) au moment des faits, a été condamné en définitive pour des infractions commises entre 1998 et 2001. Au cours de cette période, la société AINETT a versé à l'élu des enveloppes contenant de l'argent liquide en contrepartie de l'attribution de marchés publics. Ces flux financiers directs constituent le fondement de la corruption passive reprochée. Jacques Masdeu-Arus a également été poursuivi pour recel d'abus de biens sociaux, les fonds en question provenant de détournements au sein de la structure privée. Le dossier a suivi le circuit judiciaire normal : après les investigations initiales, l'affaire a été portée devant les tribunaux. Un jugement de culpabilité a été prononcé, suivi d'appels. La Cour de cassation, saisie en dernier ressort, a rejeté le pourvoi le 20 mai 2009, rendant la condamnation définitive. La sentence prononcée combine une peine d'emprisonnement de 24 mois assortie d'un sursis, une amende de 75 000 euros et une période d'inéligibilité de 60 mois. Cette dernière sanction a entraîné automatiquement la déchéance de son mandat de député. Cette condamnation définitive marque l'aboutissement d'une procédure pénale portant sur des malversations impliquant des deniers publics et des ententes entre secteurs public et privé.",CONDAMNATION_DEFINITIVE,CORRUPTION,1998-01-01T00:00:00.000Z,Non spécifié,2009-05-20T00:00:00.000Z,1998.0,2009.0,,"2 ans de prison avec sursis, 75 000 € d'amende, 5 ans de privation des droits civiques",False,cmkjtn0so005f9lv5fb8clufy,Jacques Masdeu-Arus,jacques-masdeu-arus,RPR,Rassemblement pour la République,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
cmkjtn0iw005d9lv5ri2uompg,jacques-chirac-detournement-de-fonds,Condamnation de Jacques Chirac pour détournement de fonds publics dans l'affaire des emplois fictifs de la Ville de Paris,"Le 15 décembre 2011, Jacques Chirac a été condamné à deux ans de prison avec sursis par le tribunal correctionnel de Paris pour détournement de fonds publics, abus de confiance et prise illégale d'intérêts dans l'affaire des emplois fictifs de la Ville de Paris. Les faits portent sur une vingtaine d'emplois litigieux au sein de la mairie entre 1990 et 1995, quand Jacques Chirac était maire de la capitale et préparait l'élection présidentielle de 1995. L'ancien président, alors âgé de 79 ans et protégé durant son mandat par l'immunité présidentielle, a déclaré qu'il ne ferait pas appel bien qu'il conteste le jugement, rendant la condamnation définitive. Il est devenu ainsi le premier président de la République française condamné par la justice.",CONDAMNATION_DEFINITIVE,DETOURNEMENT_FONDS_PUBLICS,1990-10-01T00:00:00.000Z,Non spécifié,2011-12-15T00:00:00.000Z,1990.0,2011.0,,2 ans de prison avec sursis,False,cmkjtn0a0005c9lv5i2ahyhec,Jacques Chirac,jacques-chirac,LR,Les Républicains,Non spécifié,Non spécifié,Non spécifié,Non spécifié,93.0,1932.0,Non spécifié
cmkjtmye800509lv5yychgnqv,julien-sanchez-incitation-a-la-haine-raciale,Condamnation de Julien Sanchez par la CEDH pour incitation à la haine,"Julien Sanchez, élu du Rassemblement National, a été condamné par la Cour européenne des droits de l'homme (CEDH) pour ne pas avoir modéré des commentaires haineux contre les musulmans publiés sur le mur de son compte Facebook public. La CEDH a relevé qu'en ayant rendu public l'accès au mur de son compte Facebook et autorisé ses amis à y publier des commentaires, il ne pouvait ignorer les contenus haineux compte tenu du contexte local. Cette condamnation intervenue en mai 2023 n'est pas la première pour l'élu RN devant cette juridiction européenne. La responsabilité de Sanchez a été retenue en tant que gestionnaire d'un espace public de discussion en ligne.",CONDAMNATION_DEFINITIVE,INCITATION_HAINE,Non spécifié,Non spécifié,2023-05-15T00:00:00.000Z,,2023.0,,4 000€ d'amende dont 3 000€ pour provocation à la haine,False,cmkjtmy7w004z9lv5v2viiczo,Julien Sanchez,julien-sanchez,RN,Rassemblement National,Non spécifié,Non spécifié,Non spécifié,Non spécifié,42.0,1983.0,Non spécifié
cmkjtmxz4004x9lv5dc0i0y33,francois-leotard-outrage-a-agent-public,Outrage à agent public,"[François Léotard](/politiques/francois-leotard), ancien ministre et figure du [Parti républicain](/partis/parti-republicain), a été condamné pour outrage à agents publics suite aux opérations de perquisition effectuées à son domicile de Fréjus le 20 novembre 2012. Ces perquisitions s'inscrivaient dans le contexte de l'enquête relative à l'affaire Karachi, qui a mobilisé les autorités judiciaires pendant plusieurs années. Lors du déroulement de ces opérations à son domicile, Léotard aurait tenu des propos ou adopté une attitude constitutive d'outrage envers les agents publics présents. Le tribunal correctionnel de Draguignan a statué le 30 mai 2013, reconnaissant les faits et prononçant une condamnation définitive. La peine prononcée s'élève à 3 750 euros d'amende. Cette condamnation revêt un caractère de condamnation définitive, clôturant les poursuites relatives à cet incident spécifique, bien que les investigations plus larges concernant l'affaire Karachi aient poursuivi leur cours judiciaire.",CONDAMNATION_DEFINITIVE,AUTRE,2012-11-20T00:00:00.000Z,Non spécifié,2013-05-30T00:00:00.000Z,2012.0,2013.0,,3 750€ d'amende + dommages et intérêts aux policiers/gendarmes,False,cmkjtmjwv003i9lv5osxqcalu,François Léotard,francois-leotard,PR,Parti républicain,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
cmkjtmx6u004t9lv5puq5gg4o,sylvie-andrieux-detournement-de-fonds-publics,Détournement de fonds publics,"[Sylvie Andrieux](/politiques/sylvie-andrieux), conseillère régionale du [Parti socialiste](/partis/socialistes-et-apparentes), a été condamnée en 2016 pour détournement de fonds publics commis entre 2005 et 2008 lors de son mandat. **Les faits** Entre 2005 et 2008, Andrieux a distribué 700 000 euros de subventions régionales à des associations fictives. Cette escroquerie s'est opérée via la falsification de factures, permettant de justifier des virements publics vers des structures inexistantes. Les investigations ont révélé l'absence de contrôle suffisant sur les bénéficiaires désignés et la carence dans la vérification des documents justificatifs. **Procédure judiciaire** Mise en examen pour détournement de fonds publics, Andrieux a d'abord été jugée en première instance. Condamnée, elle a formé un pourvoi en cassation. La Cour de cassation a rejeté ce pourvoi le 9 novembre 2016, confirmant la condamnation définitive. **Verdict et sanctions** La juridiction a prononcé une peine de 48 mois de prison ferme, une amende de 100 000 euros et une inéligibilité de 60 mois. Ces sanctions reflètent la gravité du détournement de deniers publics et le manquement aux obligations fiduciaires attachées à la fonction élective.",CONDAMNATION_DEFINITIVE,DETOURNEMENT_FONDS_PUBLICS,2005-01-01T00:00:00.000Z,Non spécifié,2016-11-09T00:00:00.000Z,2005.0,2016.0,,"4 ans de prison dont 3 avec sursis, 100 000€ d'amende, 5 ans d'inéligibilité",False,cmkjtmwzw004s9lv5rbmodgrt,Sylvie Andrieux,sylvie-andrieux,PS,Socialistes et apparentés,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
cmkjtmwr1004q9lv514moh79u,claude-gueant-detournement-de-fonds,Détournement de fonds,"[Claude Guéant](/politiques/claude-gueant), alors haut fonctionnaire au sein de la police nationale, était membre des [Républicains](/partis/les-republicains). Entre 2002 et 2004, il s'est attribué mensuellement 5 000 € en primes versées en liquide, prélevées sur les frais d'enquête de la police. Cette pratique s'inscrivait dans une utilisation contestée des fonds publics dédiés aux opérations policières. Les enquêtes ont établi que ces versements réguliers constituaient un détournement systématique de deniers publics sur une période de deux ans. La procédure judiciaire s'est déroulée sur plusieurs années, passant par les juridictions inférieures avant d'être portée en pourvoi devant la Cour de cassation. Le 16 janvier 2019, la Cour de cassation a rejeté le pourvoi, confirmant ainsi la condamnation définitive. Guéant a été condamné à 24 mois de prison ferme et 75 000 € d'amende pour détournement de fonds publics. Cette décision marque l'aboutissement d'une procédure judiciaire de longue durée, la condamnation devenant définitive après l'épuisement des voies de recours. Cette affaire s'ajoute à d'autres procédures pénales le visant, comme l'affaire de [favoritisme](/affaires/claude-gueant-favoritisme).",CONDAMNATION_DEFINITIVE,DETOURNEMENT_FONDS_PUBLICS,2002-01-01T00:00:00.000Z,Non spécifié,2019-01-16T00:00:00.000Z,2002.0,2019.0,,"2 ans de prison dont 1 ferme, 75 000€ d'amende, 5 ans interdiction fonction publique",False,cmkjtmgwu00329lv51crzo1j9,Claude Guéant,claude-gueant,LR,Les Républicains,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
cmkjtmwe2004o9lv54xj8ps6j,jerome-cahuzac-fraude-fiscale,Fraude fiscale et blanchiment - compte cache en Suisse et a Singapour,"[Jérôme Cahuzac](/politiques/jerome-cahuzac), ministre du Budget de 2012 à 2013 au sein du gouvernement [Socialistes et apparentés](/partis/socialistes-et-apparentes), a été condamné en appel pour fraude fiscale et blanchiment de fraude fiscale. Les faits reprochés couvrent la période 1992-2012, période durant laquelle le politicien aurait dissimulé un compte bancaire à l'étranger en Suisse. Cette dissimulation revêt une charge politique particulière : Cahuzac était alors ministre chargé de la lutte contre la fraude fiscale au sein du ministère du Budget, position depuis laquelle il prônait publiquement la transparence fiscale et la lutte contre l'évasion fiscale. La révélation publique de cette affaire, en 2013, a provoqué une crise politique majeure, conduisant à sa démission du gouvernement. L'enquête judiciaire a établi l'existence du compte caché maintenu pendant plus de 20 ans. La Cour d'appel de Paris a rendu son jugement définitif le 15 mai 2018, confirmant la culpabilité. Cahuzac a été condamné à 4 ans d'emprisonnement (2 ans ferme, 2 ans avec sursis), à une amende de 300 000 euros, et à 60 mois d'inéligibilité. Un aménagement de peine a été accordé, permettant une exécution partielle de la peine en détention.",CONDAMNATION_DEFINITIVE,FRAUDE_FISCALE,1992-01-01T00:00:00.000Z,Non spécifié,2018-05-15T00:00:00.000Z,1992.0,2018.0,,"4 ans de prison dont 2 avec sursis, 300 000€ amende, 5 ans inéligibilité",False,cmkjtmw6z004n9lv56xg2jeli,Jérôme Cahuzac,jerome-cahuzac,PS,Socialistes et apparentés,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
cmkjtmvxj004l9lv5lyq7l7fa,jean-michel-boucheron-fraude-fiscale,Fraude fiscale,"[Jean-Michel Boucheron](/politiques/jean-michel-boucheron), maire d'Angoulême et figure du [Parti socialiste](/partis/socialistes-et-apparentes), a été condamné pour fraude fiscale concernant la période 1987-1989, durant son mandat municipal. Les faits reprochés incluaient l'organisation de son insolvabilité, la non-déclaration de revenus provenant de la Compagnie générale d'électricité (CGE) et la création d'emplois fictifs. Le dossier a été instruit par le Tribunal correctionnel d'Angoulême, qui a statué le 27 mars 2018 sur cette affaire remontant à plus de trois décennies. La condamnation est devenue définitive, établissant la culpabilité du mis en cause. Boucheron a reçu une peine de dix-huit mois de prison avec sursis, assortie d'une amende de 20 000 euros. Le jugement a également prononcé une inéligibilité de trente-six mois, limitant temporairement sa capacité à exercer des fonctions électives. Cette sanction intervient après une période judiciaire complexe, la date du jugement final survenant plusieurs années après les faits incriminés.",CONDAMNATION_DEFINITIVE,FRAUDE_FISCALE,1987-01-01T00:00:00.000Z,Non spécifié,2018-03-27T00:00:00.000Z,1987.0,2018.0,,"18 mois de prison avec sursis, 20 000€ d'amende, 3 ans privation droits civiques",False,cmkjtmvq0004k9lv526xmwq3t,Jean-Michel Boucheron,jean-michel-boucheron,PS,Socialistes et apparentés,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
cmkjtmtsx00499lv5tcq0jmlz,stephane-trompille-harcelement-sexuel,Harcèlement sexuel,"[Stéphane Trompille](/politiques/stephane-trompille), député [Renaissance](/partis/renaissance) depuis 2017, a été condamné en première instance pour harcèlement sexuel envers une collaboratrice parlementaire. Les faits remontent aux premiers mois de son mandat en 2017, au cours desquels il aurait tenu des propos sexistes et salaces à l'encontre de cette agent parlementaire. L'affaire a d'abord été portée devant le conseil de prud'hommes, juridiction spécialisée dans les litiges du travail, plutôt que devant les tribunaux pénaux. Le dossier s'est également doublé d'une procédure pour licenciement abusif de la collaboratrice. Par jugement du conseil de prud'hommes, [Stéphane Trompille](/politiques/stephane-trompille) a été condamné à verser 20 000 euros d'amende. Cette première décision a été confirmée en appel le 15 septembre 2023 par la Cour d'appel de Lyon (chambre sociale), rendant la condamnation définitive. Cette affaire s'inscrit dans le contexte plus large des dénonciations de comportements inappropriés au Parlement français, qui se sont multipliées ces dernières années. La confirmation en appel consolide la reconnaissance juridique des faits reprochés et met fin aux procédures contentieuses liées à cet incident.",CONDAMNATION_DEFINITIVE,HARCELEMENT_SEXUEL,2017-06-01T00:00:00.000Z,Non spécifié,2023-09-15T00:00:00.000Z,2017.0,2023.0,,Plus de 20 000 euros de dommages et intérêts,False,cmkjtmsyq00489lv5aq5pzstx,Stéphane Trompille,stephane-trompille,RE,Renaissance,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
cmkjtms4200439lv5p108fkg1,jean-francois-jalkh-escroquerie,Escroquerie aux kits de campagne du FN (affaire Jeanne),"[Jean-François Jalkh](/politiques/jean-francois-jalkh), alors à la tête du [Front national](/partis/jeanne), a été reconnu auteur d'un montage financier fictif concernant les kits de campagne distribués lors des législatives de 2012. Cette affaire, dénommée affaire Jeanne, a révélé une organisation frauduleuse du financement de la campagne électorale. Après plusieurs années de procédure, Jalkh a été condamné à titre définitif par la Cour de cassation. Le rejet de son pourvoi en cassation le 19 juin 2024 a scellé la condamnation : 24 mois de prison ferme et 36 mois d'inéligibilité. Cette dernière peine revêt une importance particulière pour un politicien, l'écartant de toute candidature pendant trois ans. La Cour de cassation a confirmé les conclusions des juridictions inférieures, estimant établis les éléments constitutifs de l'escroquerie et de l'abus de confiance. Le caractère définitif du jugement met fin aux recours possibles et entérine la responsabilité pénale de Jalkh dans ce montage. Cette condamnation intervient dans un contexte plus large de réformes du financement politique en France, les législatives de 2012 ayant été marquées par plusieurs scandales de ce type au sein de différentes formations politiques. Jalkh est aujourd'hui rattaché au [Rassemblement National](/partis/rassemblement-national), successeur politique du Front national.",CONDAMNATION_DEFINITIVE,ABUS_CONFIANCE,2012-01-01T00:00:00.000Z,Non spécifié,2024-06-19T00:00:00.000Z,2012.0,2024.0,,"2 ans de prison dont 6 mois ferme, 3 ans d'inéligibilité",False,cmkjtmr4700419lv5ugyr9d4b,Jean-François Jalkh,jean-francois-jalkh,Jeanne,Jeanne,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
cmkjtmnmm003w9lv5nosgsm74,alexandre-vincendet-violences-sur-mineur-par-ascendant,Violences sur mineur par ascendant,"[Alexandre Vincendet](/politiques/alexandre-vincendet), maire de Rillieux-La-Pape et membre des [Républicains](/partis/les-republicains), a été condamné par comparution sur reconnaissance de culpabilité (CRPC) au tribunal correctionnel de Lyon pour violences sur son fils mineur. Les faits reprochés concernent des violences commises le 6 mars 2020 sur un enfant de 5 ans. Le 18 novembre 2020, le tribunal a prononcé une condamnation définitive. La peine prononcée est un stage de responsabilité parentale, mesure qui ne figure pas au casier judiciaire. Cette condamnation s'est déroulée selon la procédure de comparution sur reconnaissance de culpabilité, dispositif permettant une issue rapide en cas d'accord de l'intéressé. Cette affaire intervient dans un contexte où [Alexandre Vincendet](/politiques/alexandre-vincendet) a également fait l'objet d'une [plainte pour violences sur mineur en 2021](/affaires/alexandre-vincendet-plainte-pour-violences-sur-mineur-2021), ainsi que d'une enquête pour prise illégale d'intérêts et détournement de fonds. L'accumulation de ces procédures soulève des questions sur la gestion de ses responsabilités publiques.",CONDAMNATION_DEFINITIVE,VIOLENCE,2020-03-06T00:00:00.000Z,Non spécifié,2020-11-18T00:00:00.000Z,2020.0,2020.0,,Stage de responsabilité parentale (non inscrit au casier),False,cmkjtmn3o003v9lv576ymfva9,Alexandre Vincendet,alexandre-vincendet,LR,Les Républicains,Non spécifié,Non spécifié,Non spécifié,Non spécifié,42.0,1983.0,Non spécifié
cmkjtmmgo003t9lv5g38lgvup,jean-noel-guerini-prise-illegale-d-interets,Prise illégale d'intérêts,"[Jean-Noël Guérini](/politiques/jean-noel-guerini), membre du [Parti socialiste](/partis/socialistes-et-apparentes), a été définitivement condamné pour prise illégale d'intérêts suite à des faits datant de 2004. L'affaire reposait sur des accusations de trucage de marchés publics et sur la préemption d'un terrain destinée à favoriser son frère. La Cour de cassation a rejeté le pourvoi le 13 mars 2024, confirmant ainsi la condamnation prononcée en première instance. Cette décision rend la condamnation définitive et inattaquable. Les peines prononcées sont substantielles : 36 mois de prison ferme, 30 000 euros d'amende, et 60 mois d'inéligibilité. La peine carcérale a été partiellement aménagée en détention à domicile pour 18 mois, les 18 autres mois étant accordés avec sursis. Confronté à cette condamnation définitive, [Jean-Noël Guérini](/politiques/jean-noel-guerini) a démissionné de son mandat de sénateur, mettant ainsi fin à ses responsabilités électives. Cette affaire constitue l'une des plus importantes condamnations de personnalités politiques françaises pour des infractions de cette nature durant cette période.",CONDAMNATION_DEFINITIVE,PRISE_ILLEGALE_INTERETS,2004-01-01T00:00:00.000Z,2011-09-08T00:00:00.000Z,2024-03-13T00:00:00.000Z,2004.0,2024.0,4570.0,"3 ans de prison (18 mois ferme aménagés, 18 mois sursis), 30 000 € d'amende, 5 ans d'inéligibilité",False,cmkjtmm2e003s9lv5a06t9nj2,Jean-Noël Guérini,jean-noel-guerini,PS,Socialistes et apparentés,Non spécifié,Non spécifié,Non spécifié,Non spécifié,,,
